,Unnamed: 0,spot,pos_summary
2172,2172,龍泉寺（奈良県天川村）,"1. 場所とアクセス
・洞川温泉街のすぐそばに位置し、アクセスが便利

2. 季節ごとのイベントや特徴
・ライトアップされる時期があり、美しい景色が楽しめる

3. 設備
・広い池があり、静かな空気を楽しむことができる

4. サービス(案内、接客、ガイド)
・役小角が建立したお寺で修験者の修行場として知られ、滝行などの体験も可能

5. 特色
・修験道の根本道場として有名で、水行場や滝行場もある"
2173,2173,エンゼルグランディア越後中里,"1. 温泉
・温泉が広くて気持ち良かった
・排気ガスが気になった
・ゲレンデが目の前で便利

2. フード
・バイキングが充実していてベビーフードまで用意されている
・食事が美味しくて食べ過ぎてしまった
・お菓子やジュースなどお土産コーナーが良かった

3. 宿泊料金
・フレキシブルな料金設定でリーズナブル
・クローズ時にお得に宿泊できる
・清潔でコスパが優れている

4. 子供向け
・子供向けイベントが豊富で楽しめる
・子供目線で考えられたホテルイベントがある
・お部屋が和洋室で広く、子連れにも快適

5. ゲレンデ
・ゲレンデが緩やかで長く、楽しめる
・雪があれば最高の環境
・朝食も充実していて一日楽しめる"
2174,2174,さいたま市　市民の森,"1. 公園の特徴
・広いスペースでバドミントンやサッカーなどの遊びができる
・リスの森があり、リスに会える
・広場も広くて子供連れには良い公園

2. 飲食・設備
・野菜の直売やリスの家がある
・桜もきれいなのでお花見もおすすめ
・無料で、身近にリスを見ることが出来る

3. 季節ごとのイベント
・イベントもやっていて、子供も喜ぶ
・大和田の花火もここで見ることができる

4. アクセス
・土呂駅から近くて電車の便も良い"
2175,2175,駒沢オリンピック公園,"1. 自然豊かな公園
・都会にありながら自然が豊富
・犬と一緒に遊べる
・ジョギングやピクニックが楽しめる

2. スポーツ施設
・ジム料金が安い
・室内運動場があり雨の日でも利用可能
・体育施設や競技場が充実している

3. イベントと娯楽
・紅葉やイベントが楽しめる
・ラクロスのゲームなどのイベント開催
・家族で楽しめるスケボーパークや子供用自転車練習場がある"
2176,2176,ＪＲ長岡駅,"1. 買い物
・コンビニのNEW DAYSで地元の名産品を買うことができる
・無印やドトールがこの近辺ではここだけ

2. 移動
・飲食店や雑貨店が近くにあるため移動が簡単
・駅前の送迎駐車場が30分以内なら無料

3. 飲食
・五百円で五杯の日本酒を試飲できる
・フードコートに力を入れるようになる

4. 施設
・ロータリーが綺麗になって便利になった
・空中通路があり、濡れずに商店街に行ける

5. 宿泊
・ホテルも近くにある
・スタバもある"
2177,2177,BIO-RESORT HOTEL&SPA O Park OGOSE,"1. サービス
・無料のマッサージ器が気持ちいい
・鉄道駅から送迎バスが出ているので都心からも来所しやすい

2. 飲食
・食事つきでのお値段がお手頃
・水着持参で良かった

3. 設備
・清潔感があり過ごしやすかった
・ミストサウナは小雨といった感じで楽しかった"
2178,2178,ジョイナス,"1. 施設
・ダイヤモンド地下街がリニューアルして、食品売り場が増えた
・明るい印象を与える

2. サービス
・「有隣堂」が気に入っている
・雑貨も交えた店頭の企画コーナーが楽しみ"
2179,2179,ホンダエアポート,"1. エリアの特徴
・飛行機を眺めたり、芝生でお弁当を食べたり、遊べる「空の広場」
・入場は無料で、飛行機を見ることができる
・セスナやホンダジェット、飛行船、大型ラジコンなどが展示されている

2. 飛行機体験
・ヘリコプターで東京夜景観光ができる
・セスナ機にリーズナブルに乗ることができる
・小型飛行機に乗ると感動的な体験ができる"
2180,2180,山梨FUJIフルーツパーク,"1. 飲食
・メロンの味が甘くて美味しい
・お鍋や蒸し器の食材が丁度よく出来上がっていた

2. サービス
・静かな中でゆっくりと食べる事ができる
・スタッフの方の対応がスムーズで温かい

3. イベント
・メロン食べ放題がスタートする"
2181,2181,平戸ザビエル記念教会,"1. 建物の美しさ
・エメラルドグリーンの美しい教会
・教会が美しい
・建物の形が独特で魅力的

2. 内部見学
・内部も見学できる

3. 観光の魅力
・平戸城観光の寄り道に最適
・周囲にはお寺や神社があり、幻想的な佇まい
・フランシスコ・ザビエルの真摯な気持ちを感じられる

4. ライトアップ
・ライトアップされた夜の美しさ
・ライトアップされていて美しい

5. 特徴
・ルルドの泉が再現されている"
2182,2182,カトリック田平天主堂,"1. 建物の特徴
・レンガ造りの趣のある教会
・山の上にぽつんと建つ
・ヨーロッパの教会をコンパクトにまとめたデザイン

2. 内部見学
・ステンドグラスが美しい
・歴史のある建物で洒落ている
・ステンドグラスの精巧さと美しさが感激する"
2183,2183,冒険島 沖縄総合アウトドアツアー専門店,"1. サービス
・スタッフの丁寧な対応
・代替案の提供
・ガイドさんのテンション

2. 観光スポット
・青の洞窟の美しさ
・気温と水温の高さ
・写真撮影のサービス

3. ダイビング
・ダイビングの安全性
・ガイドさんの熱心さ

4. スケジュール
・スケジュールの確認"
2184,2184,高滝湖,"1. 風景
・広いので通りすがりでも絶景が楽しめる
・お天気が悪くても綺麗
・散歩やジョギングに最適な場所

2. 癒し
・心は落ち着く
・気持ちの良い散歩スポット
"
2185,2185,びわ狩り（里見農園）,"1. 食事
・枇杷が肉厚で甘くて美味しい
・びわソフトがジューシーで美味しかった
・食べ放題で満足感がある

2. 自然体験
・自然の中で楽しむことができる
・友人や家族と一緒に楽しめる
・童心に返れる楽しい体験

3. 施設
・手軽な利用料で楽しめる
・枇杷には様々な種類がある"
2186,2186,日光白根山ロープウェー,"1. 景色の良さ
・天空の足湯が天国のような
・絶景が楽しめます

2. 足湯の気持ち良さ
・足湯が気持ち良かった
・車椅子でも乗れる

3. ロープウェイの利便性
・ロープウェイが楽に登れる

4. 穴場的な避暑地の魅力
・穴場的な避暑地

5. ロックガーデンと足湯の価値
・ロックガーデンと足湯が価値がある"
2187,2187,野尻湖,"1. アウトドア体験
・湖畔でのキャンプ
・周辺地域の観光
・遊覧船やボート、釣りなどのアクティビティ

2. 食事体験
・地産の美味しいトウモロコシ
・季節ごとの美食

3. 自然の楽しみ
・霧雨でも晴れ間があり、紅葉や湖が楽しめる
・夏には気持ちのいい風が吹く

4. 宿泊施設
・ホテルエルボスコは大人の隠れ家的ホテル
・駐車場完備で観光に便利

5. 季節ごとの特徴
・平日は静かで、繁忙期には賑わう
・信州わくわくパスポート利用で割引可能"
2188,2188,網代温泉,"1. 観光スポット
・海岸沿いの花火大会が見られる
・珍しい鯵の干物の形をした花火がある
・ファミリー向けの小さな海岸があり、海風をあたりにのんびり散歩できる

2. 地元の魅力
・レトロな喫茶店や老舗和菓子屋、旅館があり
・日曜日朝は競りの余り物を安く買える
・漁師町特有の新鮮な魚料理がおいしい

3. 温泉
・温泉は本当に体の芯から温まります
・穴場で、東京からのアクセスも楽"
